0,2;0,5
0,188903;0,475549
0,178547;0,452226
0,168861;0,429994
0,159784;0,408812
0,151263;0,388637
0,143252;0,369429
0,135713;0,351146
0,128609;0,333748
0,121909;0,317195
0,115586;0,301449
0,109613;0,286474
0,103968;0,272232
0,0986302;0,25869
0,0935799;0,245815
0,0887998;0,233575
0,0842737;0,221939
0,0799866;0,210879
0,0759246;0,200366
0,0720749;0,190375
0,0684254;0,180879
0,0649652;0,171854
0,0616836;0,163278
0,0585709;0,155129
0,055618;0,147384
0,0528162;0,140026
0,0501576;0,133033
0,0476344;0,126389
0,0452396;0,120076
0,0429665;0,114078
0,0408086;0,108379
0,03876;0,102964
0,0368149;0,0978194
0,0349682;0,0929315
0,0332146;0,0882875
0,0315495;0,0838753
0,0299682;0,0796834
0,0284666;0,0757009
0,0270405;0,0719172
0,0256861;0,0683225
0,0243997;0,0649074
0,023178;0,0616629
0,0220176;0,0585805
0,0209154;0,0556521
0,0198686;0,0528701
0,0188742;0,0502271
0,0179297;0,0477161
0,0170325;0,0453307
0,0161803;0,0430644
0,0153708;0,0409114
0,0146018;0,0388661
0,0138713;0,036923
0,0131774;0,035077
0,0125183;0,0333233
0,0118921;0,0316572
0,0112973;0,0300745
0,0107323;0,0285708
0,0101955;0,0271424
0,00968562;0,0257853
0,00920123;0,0244961
0,00874108;0,0232713
0,00830394;0,0221078
0,00788868;0,0210025
0,00749418;0,0199524
0,00711942;0,0189548
0,00676341;0,0180071
0,0064252;0,0171067
0,00610391;0,0162514
0,00579869;0,0154388
0,00550873;0,0146669
0,00523327;0,0139336
0,00497159;0,0132369
0,004723;0,0125751
0,00448684;0,0119463
0,00426248;0,011349
0,00404935;0,0107816
0,00384687;0,0102425
0,00365452;0,00973037
0,00347179;0,00924385
0,0032982;0,00878166
0,00313328;0,00834258
0,00297662;0,00792546
0,00282778;0,00752918
0,00268639;0,00715273
0,00255207;0,00679509
0,00242446;0,00645534
0,00230324;0,00613257
0,00218807;0,00582594
0,00207867;0,00553465
0,00197473;0,00525792
0,001876;0,00499502
0,0017822;0,00474527
0,00169309;0,00450801
0,00160843;0,00428261
0,00152801;0,00406848
0,00145161;0,00386505
0,00137903;0,0036718
0,00131008;0,00348821
0,00124457;0,0033138
0,00118234;0,00314811
0,00112323;0,0029907
0,00106706;0,00284117
0,00101371;0,00269911
0,000963025;0,00256416
0,000914874;0,00243595
0,00086913;0,00231415
0,000825673;0,00219844
0,000784389;0,00208852
0,00074517;0,0019841
0,000707911;0,00188489
0,000672516;0,00179065
0,00063889;0,00170111
0,000606945;0,00161606
0,000576598;0,00153526
0,000547768;0,00145849
0,00052038;0,00138557
0,000494361;0,00131629
0,000469643;0,00125047
0,000446161;0,00118795
0,000423853;0,00112855
0,00040266;0,00107213
0,000382527;0,00101852
0,000363401;0,000967594
0,000345231;0,000919214
0,000327969;0,000873253
0,000311571;0,000829591
0,000295992;0,000788111
0,000281192;0,000748706
0,000267133;0,00071127
0,000253776;0,000675707
0,000241087;0,000641921
0,000229033;0,000609825
0,000217581;0,000579334
0,000206702;0,000550367
0,000196367;0,000522849
0,000186549;0,000496707
0,000177221;0,000471871
0,00016836;0,000448278
0,000159942;0,000425864
0,000151945;0,000404571
0,000144348;0,000384342
0,00013713;0,000365125
0,000130274;0,000346869
0,00012376;0,000329525
0,000117572;0,000313049
0,000111694;0,000297397
0,000106109;0,000282527
0,000100804;0,0002684
9,57633e-05;0,00025498
9,09752e-05;0,000242231
8,64264e-05;0,00023012
8,21051e-05;0,000218614
7,79998e-05;0,000207683
7,40998e-05;0,000197299
7,03948e-05;0,000187434
6,68751e-05;0,000178062
6,35313e-05;0,000169159
6,03548e-05;0,000160701
5,7337e-05;0,000152666
5,44702e-05;0,000145033
5,17467e-05;0,000137781
4,91593e-05;0,000130892
4,67014e-05;0,000124348
4,43663e-05;0,00011813
4,2148e-05;0,000112224
4,00406e-05;0,000106612
3,80386e-05;0,000101282
3,61366e-05;9,62178e-05
3,43298e-05;9,14069e-05
3,26133e-05;8,68365e-05
3,09826e-05;8,24947e-05
2,94335e-05;7,837e-05
2,79618e-05;7,44515e-05
2,65637e-05;7,07289e-05
2,52356e-05;6,71925e-05
2,39738e-05;6,38328e-05
2,27751e-05;6,06412e-05
2,16363e-05;5,76091e-05
2,05545e-05;5,47287e-05
1,95268e-05;5,19922e-05
1,85505e-05;4,93926e-05
1,76229e-05;4,6923e-05
1,67418e-05;4,45768e-05
1,59047e-05;4,2348e-05
1,51095e-05;4,02306e-05
1,4354e-05;3,82191e-05
1,36363e-05;3,63081e-05
1,29545e-05;3,44927e-05
1,23068e-05;3,27681e-05
1,16914e-05;3,11297e-05
1,11068e-05;2,95732e-05
1,05515e-05;2,80945e-05
1,00239e-05;2,66898e-05
9,52273e-06;2,53553e-05
9,04659e-06;2,40875e-05
8,59426e-06;2,28832e-05
8,16455e-06;2,1739e-05
7,75632e-06;2,06521e-05
7,36851e-06;1,96195e-05
7,00008e-06;1,86385e-05
